0.382854	-0.258495	0.230634	0.019705	0.0237895	-0.00655295	-0.0182404	0.0167069	0.0167069	0.0167069	-0.0155094	-0.0373449	-0.0136096	-0.029339	-0.00725772	-0.0268334	-0.00413399	-0.00485435	-0.0055576	-0.0044053	-0.00356915	-0.00261383	-0.00104788	-0.000886592	0.000134746	0.00111984	-0.00165905	-0.00202276	-0.00242391	0.00333759	-0.00256472	-0.00199478	-0.00419808	-0.00085547	-0.000791495	-0.000809131	-0.000705561	0.000804421	-0.000598771	-0.000537821	-0.000489071	-0.000353931	-0.000626836	-0.000293066	-0.000170521	-8.855e-05	-4.28372e-05	-4.23285e-05	-2.99783e-05	-1.47622e-05	3.56626e-06	8.07692e-06	2.06193e-05	2.99782e-05	3.43211e-05	3.18976e-05	1.23515e-05	1.56554e-05	8.22116e-05	0.000101006	0.000103569	9.7626e-05	0.000104935	0.000116709	0.000149294	7.38039e-05	8.487e-05	9.28944e-05	0	-0.000212087	-0.000270276	-0.000565321	-0.000270276	-0.00011651	-8.71791e-05	-4.65219e-05	1.21833e-05	1.48079e-05	1.99726e-05	3.4874e-05	7.24047e-05	2.23104e-05	2.31042e-05	2.43338e-05	2.4931e-05	2.4931e-05	2.4931e-05	2.60349e-05	2.68055e-05	2.69774e-05	2.71979e-05	2.75335e-05	2.7875e-05	2.81698e-05	2.78535e-05	2.74549e-05	3.10645e-05	3.28656e-05	3.10472e-05	2.95369e-05	2.86772e-05	2.79143e-05	2.95369e-05	2.95369e-05	2.95369e-05	2.95369e-05	2.95369e-05	2.95369e-05	2.95369e-05	2.95369e-05	2.95369e-05	2.95369e-05	-0.00385775	-0.00185376	-0.0018298	9.28944e-05	-0.0373449	-6.81e-05
0.617146	0.258495	-0.230634	-0.019705	-0.0237895	0.00655295	0.0182404	-0.0167069	-0.0167069	-0.0167069	0.0155094	0.0373449	0.0136096	0.029339	0.00725772	0.0268334	0.00413399	0.00485435	0.0055576	0.0044053	0.00356915	0.00261383	0.00104788	0.000886592	-0.000134746	-0.00111984	0.00165905	0.00202276	0.00242391	-0.00333759	0.00256472	0.00199478	0.00419808	0.00085547	0.000791495	0.000809131	0.000705561	-0.000804421	0.000598771	0.000537821	0.000489071	0.000353931	0.000626836	0.000293066	0.000170521	8.855e-05	4.28372e-05	4.23285e-05	2.99783e-05	1.47622e-05	-3.56626e-06	-8.07692e-06	-2.06193e-05	-2.99782e-05	-3.43211e-05	-3.18976e-05	-1.23515e-05	-1.56554e-05	-8.22116e-05	-0.000101006	-0.000103569	-9.7626e-05	-0.000104935	-0.000116709	-0.000149294	-7.38039e-05	-8.487e-05	-9.28944e-05	0	0.000212087	0.000270276	0.000565321	0.000270276	0.00011651	8.71791e-05	4.65219e-05	-1.21833e-05	-1.48079e-05	-1.99726e-05	-3.4874e-05	-7.24047e-05	-2.23104e-05	-2.31042e-05	-2.43338e-05	-2.4931e-05	-2.4931e-05	-2.4931e-05	-2.60349e-05	-2.68055e-05	-2.69774e-05	-2.71979e-05	-2.75335e-05	-2.7875e-05	-2.81698e-05	-2.78535e-05	-2.74549e-05	-3.10645e-05	-3.28656e-05	-3.10472e-05	-2.95369e-05	-2.86772e-05	-2.79143e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	-2.95369e-05	0.00385775	0.00185376	0.0018298	-9.28944e-05	0.0373449	6.81e-05
0.0377143	0.0888469	0.0160124	0.818384	-0.109711	0.00448637	0.0484737	-0.0773213	-0.0773213	-0.0773213	0.198456	0.120376	0.161297	0.0982065	0.0370599	0.0877492	0.0172924	0.0224167	0.0274192	0.0215092	0.0172206	0.0123209	0.00428935	0.00362869	-0.0013493	-0.00591085	0.00662615	0.00820653	0.00994957	-0.0161803	0.0105614	0.0081402	0.0215261	0.00452093	0.0042109	0.00429637	0.00379445	-0.00370609	0.00323441	0.00291477	0.0026591	0.00195038	0.00333719	0.00160912	0.000974655	0.000547013	0.000303218	0.000313778	0.000251459	0.000174903	8.26878e-05	5.99936e-05	-3.11048e-06	-5.01973e-05	-7.20475e-05	-5.98544e-05	3.84872e-05	2.18642e-05	-0.000312997	-0.000407555	-0.000420451	-0.000390551	-0.000427325	-0.000486562	-0.000650508	-0.000270696	-0.000326372	-0.000405776	0	0.000865843	0.00110419	0.00231273	0.00110419	0.000472996	0.000352441	0.000183134	-6.13285e-05	-7.25296e-05	-9.45707e-05	-0.000158165	-0.000318333	-0.000104548	-0.000107935	-0.000113183	-0.000115731	-0.000115731	-0.000115731	-0.000120442	-0.000123731	-0.000124464	-0.000125406	-0.000126838	-0.000128295	-0.000129554	-0.000128204	-0.000126502	-0.000141907	-0.000149593	-0.000141833	-0.000135388	-0.000131719	-0.000128463	-0.000135388	-0.000135388	-0.000135388	-0.000135388	-0.000135388	-0.000135388	-0.000135388	-0.000135388	-0.000135388	-0.000135388	0.0161106	0.00750424	0.00739617	-0.000405776	0.120376	0.00027299
0.394246	0.202914	0.475451	-0.0448166	-0.0541062	0.0149039	0.0414855	-0.0379978	-0.0379978	-0.0379978	0.0352742	0.0849363	0.0309532	0.0667279	0.0165068	0.0610291	0.00940224	0.0110406	0.0126401	0.0100193	0.00811758	0.00594482	0.00238328	0.00201644	-0.000306462	-0.00254693	0.00377331	0.00460052	0.00551288	-0.00759092	0.00583313	0.00453687	0.00954801	0.00194566	0.00180016	0.00184027	0.00160471	-0.00182955	0.00136183	0.00122321	0.00111233	0.000804971	0.00142566	0.000666542	0.000387828	0.000201396	9.74278e-05	9.62708e-05	6.81818e-05	3.35748e-05	-8.11102e-06	-1.837e-05	-4.68961e-05	-6.81816e-05	-7.8059e-05	-7.25471e-05	-2.80919e-05	-3.56063e-05	-0.00018698	-0.000229725	-0.000235555	-0.000222038	-0.000238662	-0.00026544	-0.000339552	-0.000167858	-0.000193026	-0.000211277	0	0.000482365	0.00061471	0.00128575	0.00061471	0.000264987	0.000198278	0.000105808	-2.77093e-05	-3.36788e-05	-4.54252e-05	-7.93165e-05	-0.000164675	-5.07423e-05	-5.25476e-05	-5.53443e-05	-5.67023e-05	-5.67023e-05	-5.67023e-05	-5.92131e-05	-6.09657e-05	-6.13566e-05	-6.18582e-05	-6.26214e-05	-6.33982e-05	-6.40687e-05	-6.33494e-05	-6.24427e-05	-7.06524e-05	-7.47487e-05	-7.06129e-05	-6.71779e-05	-6.52227e-05	-6.34875e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	-6.71779e-05	0.00877398	0.00421614	0.00416164	-0.000211277	0.0849363	0.000154885
-0.0635528	-0.119686	-0.0397284	0.0814159	0.0982918	-0.530752	-0.387864	0.0690285	0.0690285	0.0690285	-0.0640807	-0.154299	-0.0562311	-0.121221	-0.029987	-0.110868	-0.0170805	-0.0200569	-0.0229625	-0.0182015	-0.0147468	-0.0107996	-0.00432958	-0.00366316	0.000556733	0.00462687	-0.00685476	-0.00835752	-0.010015	0.01379	-0.0105967	-0.00824189	-0.0173453	-0.00353457	-0.00327025	-0.00334311	-0.00291519	0.00332365	-0.00247396	-0.00222213	-0.00202071	-0.00146235	-0.00258992	-0.00121087	-0.000704545	-0.000365865	-0.000176992	-0.00017489	-0.000123862	-6.09935e-05	1.47348e-05	3.33717e-05	8.51935e-05	0.000123862	0.000141805	0.000131792	5.1033e-05	6.4684e-05	0.000339676	0.000417329	0.000427919	0.000403365	0.000433564	0.00048221	0.000616845	0.000304938	0.00035066	0.000383815	0	-0.000876287	-0.00111671	-0.00233576	-0.00111671	-0.000481387	-0.000360201	-0.000192216	5.0338e-05	6.11825e-05	8.25215e-05	0.00014409	0.000299157	9.21807e-05	9.54604e-05	0.000100541	0.000103008	0.000103008	0.000103008	0.000107569	0.000110753	0.000111463	0.000112374	0.000113761	0.000115172	0.00011639	0.000115083	0.000113436	0.00012835	0.000135792	0.000128279	0.000122038	0.000118487	0.000115334	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	-0.0159392	-0.00765924	-0.00756023	0.000383815	-0.154299	-0.000281371
-0.0635528	-0.119686	-0.0397284	0.0814159	0.0982918	0.469248	-0.387864	0.0690285	0.0690285	0.0690285	-0.0640807	-0.154299	-0.0562311	-0.121221	-0.029987	-0.110868	-0.0170805	-0.0200569	-0.0229625	-0.0182015	-0.0147468	-0.0107996	-0.00432958	-0.00366316	0.000556733	0.00462687	-0.00685476	-0.00835752	-0.010015	0.01379	-0.0105967	-0.00824189	-0.0173453	-0.00353457	-0.00327025	-0.00334311	-0.00291519	0.00332365	-0.00247396	-0.00222213	-0.00202071	-0.00146235	-0.00258992	-0.00121087	-0.000704545	-0.000365865	-0.000176992	-0.00017489	-0.000123862	-6.09935e-05	1.47348e-05	3.33717e-05	8.51935e-05	0.000123862	0.000141805	0.000131792	5.1033e-05	6.4684e-05	0.000339676	0.000417329	0.000427919	0.000403365	0.000433564	0.00048221	0.000616845	0.000304938	0.00035066	0.000383815	0	-0.000876287	-0.00111671	-0.00233576	-0.00111671	-0.000481387	-0.000360201	-0.000192216	5.0338e-05	6.11825e-05	8.25215e-05	0.00014409	0.000299157	9.21807e-05	9.54604e-05	0.000100541	0.000103008	0.000103008	0.000103008	0.000107569	0.000110753	0.000111463	0.000112374	0.000113761	0.000115172	0.00011639	0.000115083	0.000113436	0.00012835	0.000135792	0.000128279	0.000122038	0.000118487	0.000115334	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	0.000122038	-0.0159392	-0.00765924	-0.00756023	0.000383815	-0.154299	-0.000281371
0	0	0	0	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.537972	-0.511472	-0.549219	-0.604696	-0.614377	-0.555193	-0.532396	0.271396	0.271396	0.271396	-0.521234	-0.495132	-0.43007	-0.396717	-0.125276	-0.358435	-0.0632431	-0.078751	-0.0938905	-0.0739452	-0.0594721	-0.0429363	-0.0158312	-0.0133935	0.00373154	0.0197391	-0.024714	-0.0304035	-0.0366787	0.0557771	-0.0388813	-0.0300833	-0.0726536	-0.0150909	-0.014022	-0.0143166	-0.0125862	0.0130316	-0.0107115	-0.00964157	-0.00878577	-0.00641345	-0.0111098	-0.0052981	-0.0031643	-0.00173011	-0.000919003	-0.000938193	-0.000726597	-0.000466379	-0.000152932	-7.5793e-05	0.000138702	0.000298753	0.000373023	0.000331578	-2.69147e-06	5.38113e-05	0.00119203	0.00151344	0.00155727	0.00145564	0.00158064	0.00178199	0.00233925	0.00104824	0.00123749	0.00145769	0	-0.00319927	-0.00407872	-0.00853792	-0.00407872	-0.00175187	-0.0013077	-0.000687331	0.00020842	0.000249045	0.000328986	0.000559634	0.00114055	0.000365171	0.000377457	0.00039649	0.000405732	0.000405732	0.000405732	0.000422819	0.000434747	0.000437407	0.000440821	0.000446015	0.000451301	0.000455865	0.000450969	0.000444799	0.00050067	0.000528547	0.000500401	0.000477024	0.000463718	0.000451909	0.000477024	0.000477024	0.000477024	0.000477024	0.000477024	0.000477024	0.000477024	0.000477024	0.000477024	0.000477024	-0.0589612	-0.0278279	-0.0274447	0.00145769	-0.495132	-0.00101658
0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.0377143	-0.0888469	-0.0160124	0.181616	0.109711	-0.00448637	-0.0484737	0.0773213	0.0773213	0.0773213	-0.198456	-0.120376	-0.161297	-0.0982065	-0.0370599	-0.0877492	-0.0172924	-0.0224167	-0.0274192	-0.0215092	-0.0172206	-0.0123209	-0.00428935	-0.00362869	0.0013493	0.00591085	-0.00662615	-0.00820653	-0.00994957	0.0161803	-0.0105614	-0.0081402	-0.0215261	-0.00452093	-0.0042109	-0.00429637	-0.00379445	0.00370609	-0.00323441	-0.00291477	-0.0026591	-0.00195038	-0.00333719	-0.00160912	-0.000974655	-0.000547013	-0.000303218	-0.000313778	-0.000251459	-0.000174903	-8.26878e-05	-5.99936e-05	3.11048e-06	5.01973e-05	7.20475e-05	5.98544e-05	-3.84872e-05	-2.18642e-05	0.000312997	0.000407555	0.000420451	0.000390551	0.000427325	0.000486562	0.000650508	0.000270696	0.000326372	0.000405776	0	-0.000865843	-0.00110419	-0.00231273	-0.00110419	-0.000472996	-0.000352441	-0.000183134	6.13285e-05	7.25296e-05	9.45707e-05	0.000158165	0.000318333	0.000104548	0.000107935	0.000113183	0.000115731	0.000115731	0.000115731	0.000120442	0.000123731	0.000124464	0.000125406	0.000126838	0.000128295	0.000129554	0.000128204	0.000126502	0.000141907	0.000149593	0.000141833	0.000135388	0.000131719	0.000128463	0.000135388	0.000135388	0.000135388	0.000135388	0.000135388	0.000135388	0.000135388	0.000135388	0.000135388	0.000135388	-0.0161106	-0.00750424	-0.00739617	0.000405776	-0.120376	-0.00027299
